timestamp,cpu_energy_kwh,gpu_energy_kwh,total_energy_kwh,tasks_scheduled,sla_violations,avg_sla_slack,cluster_cpu_util,cluster_gpu_util
10196738.0,3400.700534,6813.603683,10214.304217,65,0,0.00,0.1984,0.1500
10196789.0,3400.725405,6813.683583,10214.408988,66,0,0.00,0.2031,0.1625
10196808.0,3400.734740,6813.714775,10214.449515,67,1,0.00,0.2172,0.1750
10197068.0,3400.865112,6814.156683,10215.021795,68,2,0.00,0.2250,0.1625
10197275.0,3400.966732,6814.472283,10215.439015,69,3,0.00,0.1984,0.1250
10197421.0,3401.037932,6814.679117,10215.717049,70,3,0.00,0.2172,0.1250
10197607.0,3401.131352,6814.942617,10216.073969,71,3,0.00,0.2219,0.1375
10198109.0,3401.382074,6815.670583,10217.052658,72,3,0.00,0.2016,0.1250
10198200.0,3401.426674,6815.799500,10217.226174,73,3,0.00,0.2078,0.1375
10198508.0,3401.579123,6816.258933,10217.838056,74,4,0.00,0.2250,0.1500
10198596.0,3401.623051,6816.391400,10218.014451,75,4,0.00,0.2016,0.1250
10198648.0,3401.648468,6816.464542,10218.113010,76,4,0.00,0.1953,0.1250
10198800.0,3401.721036,6816.679425,10218.400461,77,4,0.00,0.1891,0.1250
10198987.0,3401.810853,6816.944117,10218.754970,78,4,0.00,0.1891,0.1250
10199241.0,3401.932870,6817.303950,10219.236820,79,4,0.00,0.1938,0.1375
10199343.0,3401.982241,6817.456100,10219.438341,80,4,0.00,0.2000,0.1500
10199889.0,3402.244988,6818.238075,10220.483063,81,4,0.00,0.1938,0.1375
10199909.0,3402.254657,6818.267683,10220.522341,82,4,0.00,0.1953,0.1375
10200098.0,3402.346368,6818.549608,10220.895977,83,4,0.00,0.2047,0.1500
10200592.0,3402.585235,6819.267742,10221.852977,84,5,0.00,0.2172,0.1375
10200734.0,3402.656507,6819.478808,10222.135315,85,5,0.00,0.2297,0.1250
10200798.0,3402.689274,6819.569475,10222.258749,86,5,0.00,0.2359,0.1375
10200882.0,3402.732688,6819.694775,10222.427463,87,5,0.00,0.2484,0.1500
10201063.0,3402.827996,6819.978342,10222.806338,88,5,0.00,0.2531,0.1625
10201360.0,3402.976022,6820.411317,10223.387338,89,5,0.00,0.2016,0.1250
10201724.0,3403.150596,6820.884083,10224.034680,90,5,0.00,0.1969,0.1125
10201799.0,3403.187081,6820.984708,10224.171789,91,5,0.00,0.2016,0.1250
10209700.0,3406.557777,6828.621892,10235.179668,92,5,0.00,0.0594,0.0375
10209742.0,3406.573716,6828.659342,10235.233058,93,5,0.00,0.0781,0.0375
10209881.0,3406.627549,6828.776158,10235.403707,94,5,0.00,0.0672,0.0250
10209881.0,3406.627549,6828.776158,10235.403707,95,5,0.00,0.0797,0.0375
10209987.0,3406.669225,6828.869400,10235.538625,96,5,0.00,0.0672,0.0375
10210514.0,3406.864512,6829.312008,10236.176521,97,5,0.00,0.0484,0.0375
10210900.0,3407.006791,6829.637067,10236.643858,98,5,0.00,0.0484,0.0375
10210977.0,3407.035359,6829.705725,10236.741084,99,5,0.00,0.0531,0.0500
10211166.0,3407.105891,6829.882725,10236.988616,100,5,0.00,0.0531,0.0500
10211442.0,3407.208781,6830.138950,10237.347731,101,5,0.00,0.0656,0.0500
10211861.0,3407.365329,6830.518708,10237.884038,102,5,0.00,0.0438,0.0500
10211972.0,3407.406106,6830.626008,10238.032115,103,5,0.00,0.0500,0.0625
10212039.0,3407.430919,6830.693850,10238.124769,104,5,0.00,0.0484,0.0625
10212048.0,3407.434258,6830.703225,10238.137483,105,5,0.00,0.0531,0.0750
10212372.0,3407.554337,6831.038100,10238.592437,106,5,0.00,0.0484,0.0625
10212413.0,3407.569548,6831.080808,10238.650356,107,5,0.00,0.0531,0.0750
10212621.0,3407.644800,6831.287275,10238.932075,108,5,0.00,0.0359,0.0500
10212626.0,3407.646606,6831.292108,10238.938714,109,5,0.00,0.0406,0.0625
10212828.0,3407.719412,6831.489100,10239.208512,110,5,0.00,0.0281,0.0250
10212954.0,3407.764168,6831.592000,10239.356168,111,5,0.00,0.0328,0.0375
10212968.0,3407.769192,6831.604483,10239.373675,112,5,0.00,0.0375,0.0500
10213190.0,3407.848971,6831.804758,10239.653729,113,5,0.00,0.0516,0.0375
10260104.0,3423.589871,6863.580858,10287.170729,114,5,0.00,0.0047,0.0125
