timestamp,cpu_energy_kwh,gpu_energy_kwh,total_energy_kwh,tasks_scheduled,sla_violations,avg_sla_slack,cluster_cpu_util,cluster_gpu_util
10022793.0,4629.505117,13338.876175,17968.381292,96,37,0.00,0.4688,0.3250
10024695.0,4630.819556,13343.775825,17974.595381,97,37,0.00,0.4563,0.3125
10024890.0,4630.952295,13344.260200,17975.212495,98,37,0.00,0.4484,0.3125
10025530.0,4631.387236,13345.853642,17977.240877,99,37,0.00,0.4484,0.3125
10027236.0,4632.545442,13350.076850,17982.622292,100,37,0.00,0.4500,0.3125
10027236.0,4632.545442,13350.076850,17982.622292,101,37,0.00,0.4563,0.3250
10027446.0,4632.689963,13350.626350,17983.316313,102,38,0.00,0.4750,0.3375
10027539.0,4632.755321,13350.876675,17983.631996,103,38,0.00,0.4875,0.3500
10027911.0,4633.017455,13351.883375,17984.900830,104,38,0.00,0.4813,0.3500
10028213.0,4633.229990,13352.700833,17985.930823,105,38,0.00,0.4797,0.3500
10028677.0,4633.556112,13353.950442,17987.506553,106,38,0.00,0.4797,0.3500
10029041.0,4633.812688,13354.945958,17988.758647,107,38,0.00,0.4797,0.3500
10030787.0,4635.040530,13359.661883,17994.702413,108,38,0.00,0.4797,0.3500
10030840.0,4635.077970,13359.808517,17994.886487,109,38,0.00,0.4844,0.3625
10032059.0,4635.926070,13362.973483,17998.899553,110,39,0.00,0.4766,0.3250
10032623.0,4636.319163,13364.422133,18000.741296,111,39,0.00,0.4672,0.3250
10032792.0,4636.436869,13364.863600,18001.300469,112,39,0.00,0.4672,0.3250
10033656.0,4637.036183,13367.070175,18004.106358,113,39,0.00,0.4813,0.3250
10033713.0,4637.076518,13367.219325,18004.295843,114,40,0.00,0.4906,0.3375
10033926.0,4637.228799,13367.792650,18005.021449,115,40,0.00,0.5031,0.3500
10034479.0,4637.628314,13369.310092,18006.938406,116,40,0.00,0.4984,0.3500
10034615.0,4637.726371,13369.686358,18007.412729,117,40,0.00,0.4984,0.3500
10035396.0,4638.279287,13371.759225,18010.038512,118,41,0.00,0.4938,0.3375
10036115.0,4638.795070,13373.694533,18012.489603,119,42,0.00,0.5125,0.3500
10036187.0,4638.847770,13373.893733,18012.741503,120,42,0.00,0.5172,0.3625
10036552.0,4639.112549,13374.899367,18014.011915,121,42,0.00,0.5000,0.3500
10036751.0,4639.255717,13375.447083,18014.702800,122,42,0.00,0.4859,0.3500
10036875.0,4639.343752,13375.786775,18015.130527,123,42,0.00,0.4859,0.3500
10037662.0,4639.903533,13377.964142,18017.867675,124,42,0.00,0.4906,0.3625
10037976.0,4640.126256,13378.827475,18018.953731,125,42,0.00,0.4984,0.3500
10038341.0,4640.389423,13379.837308,18020.226731,126,42,0.00,0.5047,0.3625
10039366.0,4641.131075,13382.713567,18023.844642,127,42,0.00,0.5109,0.3625
10039428.0,4641.176381,13382.889750,18024.066131,128,42,0.00,0.5234,0.3750
10039573.0,4641.283192,13383.308392,18024.591584,129,43,0.00,0.5047,0.3625
10039634.0,4641.327470,13383.481733,18024.809203,130,44,0.00,0.5328,0.3750
10039873.0,4641.503184,13384.168542,18025.671725,131,44,0.00,0.5172,0.3750
10040570.0,4642.009541,13386.152483,18028.162025,132,44,0.00,0.5172,0.3750
10040740.0,4642.134592,13386.648317,18028.782908,133,44,0.00,0.5297,0.3875
10041157.0,4642.445387,13387.895842,18030.341229,134,45,0.00,0.5422,0.4000
10041292.0,4642.547317,13388.309842,18030.857158,135,45,0.00,0.5469,0.4125
10041344.0,4642.586666,13388.471108,18031.057774,136,45,0.00,0.5469,0.4125
10041954.0,4643.039617,13390.312150,18033.351767,137,45,0.00,0.5281,0.4000
10042650.0,4643.547745,13392.368325,18035.916070,138,45,0.00,0.5172,0.3875
10043265.0,4643.996984,13394.183900,18038.180884,139,46,0.00,0.5203,0.3750
10046254.0,4646.157839,13402.601742,18048.759580,140,47,0.00,0.5047,0.3625
10046254.0,4646.157839,13402.601742,18048.759580,141,48,0.00,0.5141,0.3750
10047020.0,4646.719439,13404.835908,18051.555347,142,48,0.00,0.5188,0.3875
10047038.0,4646.732701,13404.889758,18051.622460,143,48,0.00,0.5234,0.4000
10047603.0,4647.147779,13406.555000,18053.702779,144,48,0.00,0.5188,0.3875
10049677.0,4648.661859,13412.577692,18061.239551,145,49,0.00,0.5141,0.3750
10050573.0,4649.313564,13415.164250,18064.477814,146,50,0.00,0.5016,0.3750
10051156.0,4649.735328,13416.864667,18066.599994,147,50,0.00,0.5063,0.3875
10051357.0,4649.881318,13417.462842,18067.344160,148,51,0.00,0.5266,0.3875
10052128.0,4650.451173,13419.724567,18070.175740,149,51,0.00,0.5250,0.3875
10052438.0,4650.680554,13420.640958,18071.321513,150,52,0.00,0.5453,0.3875
10052820.0,4650.968273,13421.777475,18072.745748,151,53,0.00,0.5484,0.3875
10053065.0,4651.151035,13422.498733,18073.649768,152,53,0.00,0.5328,0.3875
10053622.0,4651.560051,13424.107417,18075.667468,153,53,0.00,0.5125,0.3750
10054239.0,4652.000633,13425.832225,18077.832858,154,54,0.00,0.4984,0.3500
10055123.0,4652.638003,13428.277958,18080.915962,155,54,0.00,0.5031,0.3625
10056973.0,4653.936106,13433.268492,18087.204597,156,54,0.00,0.4641,0.3375
10057657.0,4654.410987,13435.109592,18089.520578,157,54,0.00,0.4688,0.3500
10058979.0,4655.329845,13438.689200,18094.019045,158,54,0.00,0.4688,0.3500
10059143.0,4655.444303,13439.142933,18094.587236,159,54,0.00,0.4813,0.3625
10059169.0,4655.462702,13439.216817,18094.679518,160,54,0.00,0.4859,0.3750
10059451.0,4655.662332,13440.019742,18095.682074,161,54,0.00,0.4828,0.3625
10059776.0,4655.892710,13440.943283,18096.835993,162,54,0.00,0.4875,0.3750
10059888.0,4655.972354,13441.268750,18097.241104,163,54,0.00,0.4797,0.3750
10060370.0,4656.306999,13442.609333,18098.916332,164,54,0.00,0.4641,0.3500
10060714.0,4656.545828,13443.561067,18100.106895,165,55,0.00,0.4734,0.3625
10060718.0,4656.548634,13443.572433,18100.121068,166,56,0.00,0.4859,0.3750
10061136.0,4656.845951,13444.791600,18101.637551,167,56,0.00,0.5047,0.3875
10062602.0,4657.890124,13449.071933,18106.962057,168,56,0.00,0.4859,0.3750
10065188.0,4659.706841,13456.400158,18116.107000,169,56,0.00,0.4688,0.3625
10065461.0,4659.897201,13457.172408,18117.069610,170,56,0.00,0.4688,0.3625
10066995.0,4660.963562,13461.444225,18122.407787,171,56,0.00,0.4688,0.3625
10068089.0,4661.724341,13464.496608,18126.220949,172,56,0.00,0.4688,0.3625
10071515.0,4664.090371,13473.788308,18137.878679,173,56,0.00,0.4703,0.3500
10072956.0,4665.084860,13477.675100,18142.759960,174,56,0.00,0.4641,0.3375
10072977.0,4665.099440,13477.731625,18142.831065,175,57,0.00,0.4891,0.3500
10073827.0,4665.689920,13480.020892,18145.710812,176,57,0.00,0.4688,0.3500
10075751.0,4667.023659,13485.185933,18152.209593,177,57,0.00,0.4594,0.3375
10076540.0,4667.566408,13487.265333,18154.831741,178,57,0.00,0.4594,0.3375
10076597.0,4667.605773,13487.418758,18155.024532,179,57,0.00,0.4641,0.3500
10077065.0,4667.928186,13488.667658,18156.595845,180,57,0.00,0.4547,0.3250
10077174.0,4668.003067,13488.952875,18156.955942,181,57,0.00,0.4594,0.3375
10078477.0,4668.899357,13492.386167,18161.285523,182,57,0.00,0.4672,0.3250
10079174.0,4669.384957,13494.209983,18163.594941,183,57,0.00,0.4719,0.3375
10079912.0,4669.900242,13496.164108,18166.064351,184,57,0.00,0.4719,0.3375
10081543.0,4671.037368,13500.448467,18171.485835,185,58,0.00,0.4797,0.3375
10082034.0,4671.384222,13501.770075,18173.154297,186,58,0.00,0.4844,0.3500
10082398.0,4671.642086,13502.764767,18174.406852,187,59,0.00,0.4859,0.3500
10084139.0,4672.865042,13507.462808,18180.327851,188,60,0.00,0.4797,0.3500
10084399.0,4673.048712,13508.182142,18181.230854,189,60,0.00,0.4922,0.3500
10086450.0,4674.492648,13513.625875,18188.118523,190,60,0.00,0.4719,0.3375
10087455.0,4675.189288,13516.204400,18191.393688,191,60,0.00,0.4656,0.3250
10087711.0,4675.367103,13516.869542,18192.236645,192,61,0.00,0.4781,0.3250
10087754.0,4675.397427,13516.982058,18192.379485,193,61,0.00,0.4828,0.3375
10087849.0,4675.464768,13517.237767,18192.702535,194,61,0.00,0.5000,0.3500
10088207.0,4675.718191,13518.187058,18193.905250,195,62,0.00,0.4844,0.3375
10088963.0,4676.251339,13520.168033,18196.419372,196,62,0.00,0.4797,0.3250
10089624.0,4676.716156,13521.886700,18198.602856,197,62,0.00,0.4656,0.3250
10089802.0,4676.839952,13522.352467,18199.192419,198,63,0.00,0.4938,0.3375
10090200.0,4677.124215,13523.398100,18200.522315,199,63,0.00,0.4953,0.3375
10090303.0,4677.198228,13523.675342,18200.873570,200,63,0.00,0.5000,0.3500
10090557.0,4677.380256,13524.354975,18201.735231,201,64,0.00,0.5063,0.3375
10090801.0,4677.552656,13524.977542,18202.530198,202,65,0.00,0.4844,0.3125
10091052.0,4677.730883,13525.615500,18203.346383,203,65,0.00,0.4906,0.3250
10091074.0,4677.746612,13525.673067,18203.419678,204,65,0.00,0.4953,0.3375
10091866.0,4678.313063,13527.759492,18206.072555,205,66,0.00,0.4797,0.3250
10091963.0,4678.381586,13528.013308,18206.394894,206,66,0.00,0.4922,0.3375
10093366.0,4679.380967,13531.706842,18211.087809,207,66,0.00,0.4922,0.3375
10093458.0,4679.446852,13531.954475,18211.401327,208,66,0.00,0.4969,0.3500
10094677.0,4680.311915,13535.143592,18215.455507,209,67,0.00,0.4813,0.3250
10095374.0,4680.798762,13536.918208,18217.716970,210,67,0.00,0.4734,0.3250
10096044.0,4681.264385,13538.613625,18219.878010,211,67,0.00,0.4625,0.3125
10096319.0,4681.454976,13539.312583,18220.767559,212,67,0.00,0.4672,0.3250
10096985.0,4681.917320,13541.023708,18222.941028,213,68,0.00,0.4734,0.3125
10097319.0,4682.151642,13541.872625,18224.024267,214,69,0.00,0.4984,0.3250
10098174.0,4682.768103,13544.109875,18226.877978,215,70,0.00,0.5234,0.3375
10099853.0,4683.987637,13548.537833,18232.525470,216,71,0.00,0.5266,0.3375
10101508.0,4685.180443,13552.840967,18238.021410,217,71,0.00,0.4859,0.3250
10101656.0,4685.285713,13553.228233,18238.513947,218,71,0.00,0.4906,0.3375
10101831.0,4685.409771,13553.688625,18239.098396,219,72,0.00,0.4734,0.3125
10102468.0,4685.856666,13555.307667,18241.164333,220,72,0.00,0.4781,0.3250
10102699.0,4686.019515,13555.910992,18241.930507,221,72,0.00,0.4781,0.3250
10103062.0,4686.272737,13556.848092,18243.120829,222,72,0.00,0.4734,0.3250
10103067.0,4686.276245,13556.861175,18243.137420,223,72,0.00,0.4859,0.3375
10103070.0,4686.278379,13556.869250,18243.147629,224,72,0.00,0.4984,0.3500
10103080.0,4686.285589,13556.896917,18243.182506,225,72,0.00,0.5109,0.3625
10103554.0,4686.631955,13558.243867,18244.875821,226,72,0.00,0.5297,0.3750
10103657.0,4686.708722,13558.544283,18245.253005,227,72,0.00,0.5359,0.3875
10103830.0,4686.838502,13559.061842,18245.900343,228,72,0.00,0.5297,0.3875
10104296.0,4687.181384,13560.406608,18247.587992,229,73,0.00,0.5297,0.3625
10104920.0,4687.639969,13562.179808,18249.819778,230,73,0.00,0.5234,0.3750
10105081.0,4687.759182,13562.649392,18250.408574,231,74,0.00,0.5406,0.3875
10105616.0,4688.155979,13564.213483,18252.369462,232,74,0.00,0.5281,0.3875
10106099.0,4688.514401,13565.638358,18254.152759,233,74,0.00,0.5281,0.3875
10106214.0,4688.599972,13565.982400,18254.582372,234,74,0.00,0.5328,0.4000
10106404.0,4688.741507,13566.554042,18255.295549,235,74,0.00,0.5281,0.3875
10106593.0,4688.882112,13567.118867,18256.000979,236,74,0.00,0.5359,0.3750
10106755.0,4689.003640,13567.591367,18256.595007,237,74,0.00,0.5406,0.3875
10107108.0,4689.269090,13568.634075,18257.903165,238,74,0.00,0.5406,0.3875
10107156.0,4689.305273,13568.777675,18258.082948,239,74,0.00,0.5453,0.4000
10107360.0,4689.459781,13569.402975,18258.862756,240,74,0.00,0.5469,0.4000
10107678.0,4689.697049,13570.328900,18260.025949,241,74,0.00,0.5234,0.3750
10107700.0,4689.713339,13570.393067,18260.106406,242,74,0.00,0.5297,0.3875
10108119.0,4690.024619,13571.625875,18261.650494,243,75,0.00,0.5375,0.3875
10108195.0,4690.081725,13571.853242,18261.934966,244,76,0.00,0.5656,0.4000
10108262.0,4690.133533,13572.058708,18262.192242,245,76,0.00,0.5703,0.4125
10108896.0,4690.613191,13573.977475,18264.590666,246,76,0.00,0.5500,0.4000
10110007.0,4691.443420,13577.226592,18268.670012,247,77,0.00,0.5500,0.3750
10110007.0,4691.443420,13577.226592,18268.670012,248,78,0.00,0.5641,0.3875
10110042.0,4691.470442,13577.331300,18268.801742,249,79,0.00,0.5781,0.4000
10110515.0,4691.830374,13578.736683,18270.567058,250,79,0.00,0.5500,0.3875
10110888.0,4692.114269,13579.852575,18271.966844,251,79,0.00,0.5563,0.4000
10112199.0,4693.108775,13583.781625,18276.890400,252,80,0.00,0.5625,0.3875
10112326.0,4693.206671,13584.161567,18277.368238,253,80,0.00,0.5672,0.4000
10112685.0,4693.484060,13585.249150,18278.733210,254,80,0.00,0.5688,0.4000
10112996.0,4693.725301,13586.202883,18279.928184,255,80,0.00,0.5734,0.4125
10113134.0,4693.832850,13586.636433,18280.469283,256,81,0.00,0.5922,0.4125
10113347.0,4694.001212,13587.290308,18281.291520,257,82,0.00,0.6063,0.4000
10114193.0,4694.646366,13589.730958,18284.377324,258,82,0.00,0.5188,0.3500
10114274.0,4694.706047,13589.955058,18284.661106,259,82,0.00,0.5234,0.3625
10114302.0,4694.726780,13590.034625,18284.761405,260,83,0.00,0.5422,0.3625
10115077.0,4695.290983,13592.192367,18287.483349,261,84,0.00,0.5125,0.3625
10117363.0,4696.945220,13598.620542,18295.565762,262,85,0.00,0.5125,0.3625
10118303.0,4697.633248,13601.291708,18298.924956,263,86,0.00,0.5297,0.3750
10118657.0,4697.892523,13602.302683,18300.195206,264,87,0.00,0.5125,0.3500
10119177.0,4698.273134,13603.741350,18302.014484,265,88,0.00,0.5406,0.3625
10119674.0,4698.640695,13605.129358,18303.770053,266,89,0.00,0.5313,0.3500
10119716.0,4698.672049,13605.245558,18303.917607,267,90,0.00,0.5500,0.3500
10119805.0,4698.739788,13605.491792,18304.231580,268,91,0.00,0.5688,0.3500
10119881.0,4698.798741,13605.702058,18304.500799,269,92,0.00,0.5813,0.3625
10121149.0,4699.749820,13609.305292,18309.055111,270,92,0.00,0.5313,0.3750
10121200.0,4699.787893,13609.454042,18309.241934,271,93,0.00,0.5438,0.3875
10122873.0,4701.047927,13614.389950,18315.437877,272,94,0.00,0.5344,0.3750
10122912.0,4701.077136,13614.503700,18315.580836,273,95,0.00,0.5516,0.3875
10122958.0,4701.112203,13614.641317,18315.753520,274,95,0.00,0.5563,0.4000
10122966.0,4701.118331,13614.665850,18315.784181,275,96,0.00,0.5734,0.4125
10123048.0,4701.182237,13614.923467,18316.105703,276,97,0.00,0.5906,0.4250
10123058.0,4701.190164,13614.955633,18316.145797,277,98,0.00,0.6078,0.4375
10123064.0,4701.195000,13614.975383,18316.170384,278,98,0.00,0.6250,0.4500
10123510.0,4701.553680,13616.434617,18317.988297,279,98,0.00,0.5969,0.4375
10123536.0,4701.574417,13616.520200,18318.094617,280,98,0.00,0.6016,0.4500
10123839.0,4701.809331,13617.491325,18319.300656,281,99,0.00,0.5578,0.4125
10125159.0,4702.787987,13621.370350,18324.158337,282,100,0.00,0.5063,0.3625
10125279.0,4702.875237,13621.711350,18324.586587,283,100,0.00,0.5109,0.3750
10126505.0,4703.761977,13625.166283,18328.928260,284,101,0.00,0.5109,0.3625
10127058.0,4704.166070,13626.737725,18330.903795,285,101,0.00,0.5156,0.3750
10127814.0,4704.711053,13628.855800,18333.566853,286,101,0.00,0.4984,0.3625
10128880.0,4705.476209,13631.814292,18337.290500,287,102,0.00,0.5188,0.3625
10129654.0,4706.046496,13634.013742,18340.060238,288,103,0.00,0.5375,0.3750
10130831.0,4706.916764,13637.392208,18344.308972,289,103,0.00,0.5172,0.3750
10131649.0,4707.515943,13639.725917,18347.241860,290,103,0.00,0.5172,0.3750
10131993.0,4707.768195,13640.712975,18348.481170,291,103,0.00,0.5172,0.3750
10132682.0,4708.272877,13642.678533,18350.951410,292,103,0.00,0.5172,0.3750
10132818.0,4708.372917,13643.075200,18351.448117,293,103,0.00,0.5219,0.3875
10133439.0,4708.828100,13644.853150,18353.681250,294,104,0.00,0.5375,0.3750
10133558.0,4708.917515,13645.200233,18354.117748,295,105,0.00,0.5500,0.3875
10133995.0,4709.250120,13646.507592,18355.757712,296,105,0.00,0.5547,0.4000
10134129.0,4709.352053,13646.916425,18356.268478,297,105,0.00,0.5344,0.4000
10134157.0,4709.373024,13647.002292,18356.375316,298,105,0.00,0.5344,0.4000
10134400.0,4709.553803,13647.722442,18357.276245,299,106,0.00,0.5500,0.3875
10134541.0,4709.661120,13648.144267,18357.805387,300,106,0.00,0.5547,0.4000
10135536.0,4710.416169,13651.115725,18361.531894,301,107,0.00,0.5500,0.3875
10136146.0,4710.880447,13652.940642,18363.821088,302,107,0.00,0.5547,0.4000
10136410.0,4711.082138,13653.746042,18364.828180,303,107,0.00,0.5547,0.4000
10137416.0,4711.848294,13656.765483,18368.613777,304,107,0.00,0.5563,0.4000
10138838.0,4712.933413,13661.094708,18374.028122,305,108,0.00,0.5688,0.4000
10139183.0,4713.201028,13662.152708,18375.353736,306,108,0.00,0.5734,0.4125
10139527.0,4713.468538,13663.221442,18376.689979,307,109,0.00,0.5969,0.4125
10139540.0,4713.478906,13663.262283,18376.741189,308,110,0.00,0.6250,0.4250
10141076.0,4714.661783,13667.937733,18382.599516,309,110,0.00,0.5484,0.4000
10142678.0,4715.863982,13672.700683,18388.564665,310,111,0.00,0.5125,0.3750
10143373.0,4716.370000,13674.707067,18391.077066,311,111,0.00,0.5094,0.3750
10145120.0,4717.644460,13679.802483,18397.446944,312,111,0.00,0.5141,0.3875
10145223.0,4717.719976,13680.110625,18397.830601,313,111,0.00,0.5188,0.4000
10145321.0,4717.792183,13680.411158,18398.203341,314,111,0.00,0.5375,0.4125
10145662.0,4718.039916,13681.406192,18399.446108,315,111,0.00,0.5094,0.3750
10145872.0,4718.193114,13682.018692,18400.211806,316,111,0.00,0.5141,0.3875
10146322.0,4718.522402,13683.351892,18401.874294,317,111,0.00,0.5141,0.3875
10150141.0,4721.309334,13694.510817,18415.820151,318,111,0.00,0.5078,0.3750
10150356.0,4721.465918,13695.137900,18416.603818,319,111,0.00,0.5172,0.3875
10152278.0,4722.849455,13700.630633,18423.480089,320,112,0.00,0.5063,0.3750
10153572.0,4723.790301,13704.404800,18428.195101,321,112,0.00,0.5125,0.3875
10153654.0,4723.850320,13704.650117,18428.500437,322,113,0.00,0.5313,0.4000
10157405.0,4726.570163,13715.560908,18442.131071,323,113,0.00,0.4953,0.3750
10160855.0,4729.037960,13725.391133,18454.429094,324,113,0.00,0.4953,0.3750
10164141.0,4731.361191,13734.537975,18465.899166,325,113,0.00,0.4906,0.3625
10164277.0,4731.458421,13734.924442,18466.382863,326,113,0.00,0.4969,0.3750
10164565.0,4731.665721,13735.764442,18467.430163,327,113,0.00,0.5094,0.3875
10164623.0,4731.708033,13735.937958,18467.645991,328,113,0.00,0.5141,0.4000
10164722.0,4731.780616,13736.241558,18468.022174,329,113,0.00,0.5203,0.4125
10164859.0,4731.881725,13736.671967,18468.553691,330,113,0.00,0.5328,0.4125
10165064.0,4732.034349,13737.302358,18469.336707,331,113,0.00,0.5328,0.4125
10165173.0,4732.115853,13737.644800,18469.760653,332,114,0.00,0.5422,0.4250
10166412.0,4733.035820,13741.399250,18474.435070,333,114,0.00,0.5266,0.4000
10166484.0,4733.089308,13741.620050,18474.709358,334,114,0.00,0.5313,0.4125
10167716.0,4734.001286,13745.331283,18479.332570,335,114,0.00,0.5266,0.4000
10168027.0,4734.228741,13746.249842,18480.478583,336,114,0.00,0.5156,0.3875
10168347.0,4734.463741,13747.207175,18481.670916,337,114,0.00,0.5203,0.4000
10168366.0,4734.477764,13747.265442,18481.743205,338,115,0.00,0.5453,0.4125
10168713.0,4734.739999,13748.343150,18483.083149,339,116,0.00,0.5500,0.4125
10169200.0,4735.110660,13749.873142,18484.983802,340,117,0.00,0.5625,0.4250
10169375.0,4735.245556,13750.436058,18485.681614,341,117,0.00,0.5672,0.4375
10172374.0,4737.514292,13759.692167,18497.206459,342,117,0.00,0.5203,0.3750
10173573.0,4738.399179,13763.189250,18501.588429,343,118,0.00,0.5438,0.3750
10173649.0,4738.456654,13763.410917,18501.867571,344,118,0.00,0.5484,0.3875
10174699.0,4739.230442,13766.435392,18505.665834,345,118,0.00,0.5266,0.3750
10174703.0,4739.233414,13766.447058,18505.680472,346,119,0.00,0.5500,0.3875
10174773.0,4739.286691,13766.656475,18505.943166,347,120,0.00,0.5594,0.4000
10174834.0,4739.333039,13766.839492,18506.172531,348,121,0.00,0.5563,0.4000
10174996.0,4739.457126,13767.336292,18506.793418,349,122,0.00,0.5625,0.4125
10175575.0,4739.900624,13769.143617,18509.044241,350,122,0.00,0.5281,0.4000
10175763.0,4740.039815,13769.712950,18509.752765,351,122,0.00,0.5234,0.4000
10175948.0,4740.176798,13770.280283,18510.457081,352,123,0.00,0.5422,0.4000
10176577.0,4740.644977,13772.209217,18512.854194,353,123,0.00,0.5484,0.4125
10176964.0,4740.937661,13773.396317,18514.333977,354,124,0.00,0.5500,0.4125
10177954.0,4741.691161,13776.506567,18518.197727,355,125,0.00,0.5594,0.4250
10178628.0,4742.205037,13778.617525,18520.822562,356,126,0.00,0.5609,0.4125
10178651.0,4742.222738,13778.689783,18520.912521,357,126,0.00,0.5656,0.4250
10178696.0,4742.257535,13778.834533,18521.092068,358,126,0.00,0.5781,0.4375
10178857.0,4742.383031,13779.352867,18521.735897,359,126,0.00,0.5734,0.4250
10179719.0,4743.050719,13782.093983,18525.144702,360,126,0.00,0.5656,0.4250
10180259.0,4743.464692,13783.769408,18527.234100,361,126,0.00,0.5609,0.4125
10180270.0,4743.473157,13783.803967,18527.277124,362,127,0.00,0.5781,0.4250
10180454.0,4743.616492,13784.391708,18528.008200,363,128,0.00,0.5672,0.4250
10180841.0,4743.914582,13785.611358,18529.525940,364,128,0.00,0.5656,0.4250
10181257.0,4744.235275,13786.929242,18531.164517,365,129,0.00,0.5703,0.4250
10181304.0,4744.271790,13787.080425,18531.352215,366,130,0.00,0.5875,0.4375
10181710.0,4744.592643,13788.416842,18533.009484,367,130,0.00,0.5922,0.4500
10182641.0,4745.329438,13791.502908,18536.832346,368,130,0.00,0.6000,0.4500
10183836.0,4746.261002,13795.370900,18541.631902,369,130,0.00,0.5375,0.4125
10184106.0,4746.463640,13796.214275,18542.677915,370,131,0.00,0.5563,0.4000
10184155.0,4746.501173,13796.364542,18542.865714,371,132,0.00,0.5797,0.4000
10185253.0,4747.329340,13799.731742,18547.061082,372,132,0.00,0.5375,0.4125
10185984.0,4747.876655,13801.988175,18549.864830,373,132,0.00,0.5375,0.4125
10186713.0,4748.422646,13804.242000,18552.664646,374,132,0.00,0.5453,0.4125
10187075.0,4748.694991,13805.364958,18554.059950,375,133,0.00,0.5453,0.4125
10188200.0,4749.547140,13808.899333,18558.446473,376,133,0.00,0.5500,0.4250
10188246.0,4749.582151,13809.047300,18558.629451,377,134,0.00,0.5781,0.4375
10188685.0,4749.924766,13810.469392,18560.394158,378,135,0.00,0.5984,0.4250
10189447.0,4750.530329,13812.920492,18563.450821,379,136,0.00,0.5906,0.4375
10189534.0,4750.599295,13813.206867,18563.806161,380,137,0.00,0.6000,0.4500
10191093.0,4751.774389,13818.138025,18569.912414,381,138,0.00,0.5219,0.4000
10191770.0,4752.274851,13820.214158,18572.489010,382,138,0.00,0.5344,0.4125
10192232.0,4752.617322,13821.638233,18574.255555,383,138,0.00,0.5344,0.4125
10192336.0,4752.695213,13821.964967,18574.660180,384,138,0.00,0.5469,0.4250
10192477.0,4752.802187,13822.418517,18575.220704,385,138,0.00,0.5516,0.4375
10192642.0,4752.927971,13822.961642,18575.889613,386,139,0.00,0.5703,0.4375
10192889.0,4753.117548,13823.747458,18576.865006,387,140,0.00,0.5578,0.4125
10192901.0,4753.126754,13823.785158,18576.911912,388,140,0.00,0.5750,0.4250
10192962.0,4753.174368,13823.981375,18577.155743,389,140,0.00,0.5875,0.4375
10193027.0,4753.225736,13824.195333,18577.421069,390,140,0.00,0.5938,0.4500
10193066.0,4753.256586,13824.326633,18577.583219,391,141,0.00,0.5938,0.4500
10193568.0,4753.652255,13825.980550,18579.632805,392,142,0.00,0.6031,0.4375
10194497.0,4754.380454,13828.990583,18583.371037,393,143,0.00,0.5625,0.4375
10195056.0,4754.811350,13830.830625,18585.641975,394,144,0.00,0.5813,0.4500
10195438.0,4755.110457,13832.111517,18587.221973,395,145,0.00,0.5906,0.4625
10195440.0,4755.112042,13832.118400,18587.230442,396,146,0.00,0.6094,0.4625
10195608.0,4755.247536,13832.694575,18587.942111,397,147,0.00,0.6219,0.4500
10195689.0,4755.313714,13832.967275,18588.280989,398,148,0.00,0.6406,0.4500
10196373.0,4755.868235,13835.261300,18591.129535,399,149,0.00,0.6031,0.4500
10196386.0,4755.878666,13835.305067,18591.183733,400,150,0.00,0.6203,0.4625
10196392.0,4755.883561,13835.325717,18591.209278,401,151,0.00,0.6375,0.4750
10196397.0,4755.887707,13835.343300,18591.231007,402,152,0.00,0.6547,0.4875
10196546.0,4756.013245,13835.878458,18591.891703,403,153,0.00,0.6719,0.5000
10196555.0,4756.020948,13835.911458,18591.932406,404,154,0.00,0.6906,0.5125
10196738.0,4756.180247,13836.596183,18592.776430,405,155,0.00,0.7094,0.5250
10196789.0,4756.225385,13836.790833,18593.016219,406,155,0.00,0.7141,0.5375
10196808.0,4756.242271,13836.864775,18593.107046,407,156,0.00,0.7281,0.5500
10197068.0,4756.475965,13837.891683,18594.367649,408,157,0.00,0.7359,0.5375
10197275.0,4756.659847,13838.673033,18595.332880,409,158,0.00,0.7094,0.5000
10197421.0,4756.789067,13839.208367,18595.997434,410,159,0.00,0.7281,0.5000
10197607.0,4756.956402,13839.890367,18596.846769,411,159,0.00,0.7328,0.5125
10198109.0,4757.404362,13841.713033,18599.117395,412,159,0.00,0.7063,0.4875
10198200.0,4757.484682,13842.039875,18599.524557,413,159,0.00,0.7125,0.5000
10198508.0,4757.758032,13843.169208,18600.927240,414,160,0.00,0.7297,0.5125
10198596.0,4757.836487,13843.492100,18601.328587,415,160,0.00,0.7047,0.4750
10198648.0,4757.882253,13843.674442,18601.556694,416,160,0.00,0.6984,0.4750
10198800.0,4758.014302,13844.208525,18602.222827,417,161,0.00,0.6922,0.4750
10198987.0,4758.177295,13844.865917,18603.043212,418,161,0.00,0.6922,0.4750
10199241.0,4758.398707,13845.759150,18604.157857,419,161,0.00,0.6969,0.4875
10199343.0,4758.487993,13846.125500,18604.613493,420,161,0.00,0.7031,0.5000
10199889.0,4758.964400,13848.054075,18607.018475,421,161,0.00,0.6969,0.4875
10199909.0,4758.981896,13848.125683,18607.107579,422,161,0.00,0.6984,0.4875
10200098.0,4759.147566,13848.804508,18607.952074,423,161,0.00,0.7078,0.5000
10200592.0,4759.579745,13850.560042,18610.139786,424,162,0.00,0.7203,0.4875
10200734.0,4759.706584,13851.069308,18610.775892,425,163,0.00,0.7328,0.4750
10200798.0,4759.764395,13851.294375,18611.058770,426,163,0.00,0.7391,0.4875
